SegID	Translator_1	Translation_1	Num_Edits_1	Editor_11	Editor_12	Editor_13	Edits_11	Edits_12	Edits_13	Translator_2	Translation_2	Num_Edits_2	Editor_21	Editor_22	Editor_23	Edits_21	Edits_22	Edits_23	Translator_3	Translation_3	Num_Edits_3	Editor_31	Editor_32	Editor_33	Edits_31	Edits_32	Edits_33	Translator_4	Translation_4	Num_Edits_4	Editor_41	Edits_41
bbc_urd_20090104.0016__3	a3dd3acpmvdvca	It is being said that the dead belonged to the frontier core and the police.	3	a6tw9zegog7ph	a291u81kgj6l9n	a2esj6gmukae8v	It is being said that the dead belonged to the frontier core and the police.	It is being said that the dead belonged to the frontier core and the police.	It is being said that the dead belonged to the police as well as the frontier core.	a1wyssw33m2fz2	The deceased were told to be related to Frontier core and the police.	3	a3qu3km3iywhif	a44hgmxwywcig	a6tw9zegog7ph	The deceased were said to be related to Frontier core and the police.	The deceased were said to have been related to Frontier Core and the police.	The deceased were said to be related to Frontier core and the police.	a2pwmdzucikw4c	The information about the killed are being said through the Front-air core and police.	3	attzel5iaoiw5	a1dndzlo2d5d48	al2rcq9eyun61	The information about the killed are being told through the Front-air corp. and police.	The information about the killed is being sent through the Front Air Corps and the police.	Information about the victims is being sent through the Front-air corps and police.	a1aczgd5azz3r7	The Police said that they were killed in the Frontier Corps.	1	a3ohqrf1mdq99b	The Police said that they were killed in the Frontier Corps.
bbc_urd_20090104.0016__4	a3dd3acpmvdvca	Eye witnesses say that a letter was also found near the bodies, in which it was warned that whoever lifted these bodies before 11:00 in the day, he will be responsible for his own death.	3	a6tw9zegog7ph	a291u81kgj6l9n	a2esj6gmukae8v	Eyewitnesses say that a letter was also found near the bodies, in which it was warned that whoever moved these bodies before 11:00 would be responsible for his own death.	Eye witnesses say that a letter was also found near the bodies, in which it was warned that whoever lifted these bodies before 11:00 in the day, he will be responsible for his own death.	Eye witnesses say that a letter was also found near the bodies. It warns that whoever moved these bodies before 11:00 am, would be responsible for his own death.	a1wyssw33m2fz2	An eye witness said that a letter was also found near the dead bodies in which there was a threat that who ever picks up these dead bodies before 11 in the morning, he is responsible for his own death.	3	a3qu3km3iywhif	a44hgmxwywcig	a6tw9zegog7ph	An eye witness said that a letter was also found near the dead bodies threatening that if anyone picked up the bodies before 11am they were responsible for their own death.	An eye witness said that a letter that contained a threat was found near the bodies. The letter claimed that whomever picks up the dead bodies before eleven in the morning would be responsible for his own death.	An eyewitness said that a letter was also found near the bodies in which there was a threat that whoever picks up these bodies before 11 in the morning is responsible for his own death.	a2pwmdzucikw4c	The investigation team has reported that a letter was found near the killed bodies warning that whoever attend or shift these killed bodies before the morning 11. am will be responsible for his destruction.	3	attzel5iaoiw5	a1dndzlo2d5d48	al2rcq9eyun61	The investigation team has reported that a letter was found near the killed bodies warning that whoever attended or shifted these killed bodies before the morning at 11 a.m. will be responsible for his destruction.	The investigation team has reported that a letter was found near the killed bodies warning that whoever attends or moves these bodies before 11 a.m. will be responsible for his own destruction.	The investigation team has reported that a letter was found near the dead bodies, warning that whoever attend or shift these bodies before 11 AM that morning would be responsible for his own destruction.	a1aczgd5azz3r7	The dead bodies were found at 11 pm and witnesses say that a letter was there near the dead bodies which said that they themselves are responsible for their deaths.	1	a3ohqrf1mdq99b	The dead bodies were found at 11 pm and witnesses say that a letter was there near the dead bodies which said that they themselves are responsible for their deaths.
bbc_urd_20090104.0016__5	a3dd3acpmvdvca	Local people are saying that the two bodies were left in the marketplace till 11:00after which security officers carried both bodies to the hospital.	3	a6tw9zegog7ph	a291u81kgj6l9n	a2esj6gmukae8v	Local people are saying that the two bodies were left in the marketplace until 11:00, after which security officers carried both bodies to the hospital.	Local people are saying that the two bodies were left in the marketplace till 11:00. Then, security officers carried both bodies to the hospital.	Locals are saying that the two bodies were left in the marketplace until 11:00, after which security officers carried both bodies to the hospital.	a1wyssw33m2fz2	Locals say that the dead bodies were lying the market until 11am but later the security officials picked both the dead bodies and transferred them to the hospital.	3	a3qu3km3iywhif	a44hgmxwywcig	a6tw9zegog7ph	Locals say that the dead bodies were lying in the market until 11am, when security officials transferred them to the hospital.	Locals report that the dead bodies lay in the market until eleven in the morning. Finally, security officials picked up both of the bodies and transported them to the hospital.	Locals say that the bodies were lying in the market until 11:00 A.M., but later security officials picked up both bodies and transferred them to the hospital.	a2pwmdzucikw4c	The local people of that area has said that no dead body was touched till the 11. am in the morning. Later we security guards lifted these bodies and shifted to the hospital.	3	attzel5iaoiw5	a1dndzlo2d5d48	al2rcq9eyun61	The local people of that area have stated that no dead bodies were touched until 11am in the morning. Later we security guards lifted these bodies and shifted to the hospital.	The local people of that area revealed that no dead body was touched until 11:00 in the morning. Later we security guards lifted these bodies and moved them to the hospital.	The local people of that area have said that no dead body was touched until 11 AM that morning. Later, the security guards lifted the bodies and transferred them to the hospital.	a1aczgd5azz3r7	Local people say that at around 11 pm dead bodies were lying in the market. But however the security personnels have shifted the two bodies.	1	a3ohqrf1mdq99b	Local people say that at around 11 pm dead bodies were lying in the market. However, security personnel have shifted the two bodies.
bbc_urd_20090104.0016__6	a3dd3acpmvdvca	In the central area of Mengorah as well as other nearby places, a dangerous increase in the number of target killing over the last few weeks has been seen	3	a6tw9zegog7ph	a291u81kgj6l9n	a2esj6gmukae8v	In the central area of Mengorah as well as other nearby places, a dangerous increase in the number of target killing over the last few weeks has been seen.	In the central area of Mengorah as well as other nearby places, a dangerous increase in the number of target killing over the last few weeks has been seen.	A dangerous increase in the number of target killing over the last few weeks has been seen in the central and surrounding areas of Mengorah	a1wyssw33m2fz2	There has been a dangerous rise in the target killing during the last few weeks in the main city Mangora and the surrounding areas.	3	a3qu3km3iywhif	a44hgmxwywcig	a6tw9zegog7ph	There has been a dangerous rise in targeted killings during the last few weeks in the city of Mangora and its surrounding areas.	In the main city Mangora and surrounding areas, there has been a dangerous rise in target killing during the last few weeks.	There has been a dangerous rise in the numbers of target killing during the last few weeks in the city of Mangora and surrounding areas.	a2pwmdzucikw4c	The head place Mingora and the nearby places of this area has been experiencing lot of new dangerous incidents during the Target Cling, from the past few weeks. There is increase in these incidents.	3	attzel5iaoiw5	a1dndzlo2d5d48	al2rcq9eyun61	The head place Mingora and the nearby places of this area have been experiencing a lot of new dangerous incidents during the Target Cling, from the past few weeks. There is an increase in these incidents.	The main town Mingora, and the nearby places of this area have been experiencing numerous new dangerous incidents during the Target Cling during the past few weeks. There is an increase in these incidents.	The capitol Mingora and the nearby villages of this area have been experiencing a lot of new dangerous incidents during the Target Cling, from the past few weeks. Recently, the number of these occurrences has increased.	a1aczgd5azz3r7	Incidents of target killings have increased to a dangerous extent in the location of Mingora and the near areas during the last few weeks.	1	a3ohqrf1mdq99b	Targeted killings have increased to a dangerous extent in the Mingora and nearby areas during the last few weeks.
bbc_urd_20090104.0016__7	a3dd3acpmvdvca	in which civilians, including women as well as security officers were killed.	3	a6tw9zegog7ph	a291u81kgj6l9n	a2esj6gmukae8v	Civilians, including women, and security officers were killed.	Civilians, including women as well as security officers, were killed.	Civilians, including women as well as security officers were killed.	a1wyssw33m2fz2	In which local citizens including women and security officials are being killed	3	a3qu3km3iywhif	a44hgmxwywcig	a6tw9zegog7ph	In which local citizens, including women and security officials, are being killed	In some of these target killings, local citizens, including women and security officials, have been killed.	Local citizens including women and security officials are being killed	a2pwmdzucikw4c	It has been showed that among the killed there include the local area people, women and security guards.	3	attzel5iaoiw5	a1dndzlo2d5d48	al2rcq9eyun61	It has been shown that among the killed there included the local area people, women and security guards.	It has been revealed that among those killed there included local area men, women and security guards.	It has been shown that among the slain in the area include local villagers, women, and security guards.	a1aczgd5azz3r7	In which it is mostly common citizens including women and security personnels were killed.	1	a3ohqrf1mdq99b	Mostly common citizens, including women and security personnel, were killed.
bbc_urd_20090104.0016__8	a1wyssw33m2fz2	According to the local sources, more than 30 people have been killed in these kind of events.	3	a3qu3km3iywhif	a3lhs82826iskx	aw4q48bn2x4nt	According to local sources, more than 30 people have been killed in these events.	According to the local sources, more than 30 people have been killed in these kind of events.	According to the local sources, more than 30 people have been killed in these kind of events.	a3dd3acpmvdvca	According to local sources, until now, more than thirty people were killed in such incidents.	3	a24b73lnvag8ay	a4asgsrmq2sfn	a1wgq344wqriu5	According to local sources, until now, more than thirty people were killed in such incidents.	According to local sources, until now, more than thirty people were killed in such incidents.	According to local sources, until now, more than thirty people were killed in such incidents.	a143bvgouf83je	according to local sources, more than thirty people have been killed to date in these kind of incidents.	3	a2blrglxnlm1uq	a230hf2okthmdz	awixls3wmymbf	According to local sources, more than thirty people have been killed to date by these kind of incidents.	according to local sources, more than thirty people have been killed to date in these kind of incidents.	According to local sources, more than thirty people have been killed to date in these kinds of incidents.	a1aczgd5azz3r7	According to the local sources, such incidents involve more than 30 people in the operation.	1	a1teauq6whvlxp	According to local sources, such incidents involve more than 30 people.
bbc_urd_20090104.0016__9	a1wyssw33m2fz2	None of the groups have taken responsibility of these killings until now.	3	a3qu3km3iywhif	a3lhs82826iskx	aw4q48bn2x4nt	None of the groups have taken responsibility for these killings until now.	None of the groups have taken responsibility for these killings until now.	None of the groups have taken responsibility of these killings until now.	a3dd3acpmvdvca	No organisation has accepted responsibility for these deaths yet.	3	a24b73lnvag8ay	a4asgsrmq2sfn	a1wgq344wqriu5	No organization has accepted responsibility for these deaths yet.	No organization has accepted responsibility for these deaths yet.	No organisation has accepted responsibility for these deaths yet.	a143bvgouf83je	so far no organization has taken responsibility of these killings.	3	a2blrglxnlm1uq	a230hf2okthmdz	awixls3wmymbf	so far, no organization have taken responsibility for these killings.	so far no organization has taken responsibility of these killings.	So far no organization has taken responsibility for these killings.	a1aczgd5azz3r7	So far no organization has owned the responsibility for the killings.	1	a1teauq6whvlxp	So far, no organization has taken responsibility for the killings.
bbc_urd_20090104.0016__10	a1wyssw33m2fz2	Local spokesman of Taliban, Muslim Khan, told BBC on Saturday that three dead bodies from those found on Friday were also their members in which, dead body of Taliban commander of Dulai, Rafullah was also included.	3	a3qu3km3iywhif	a3lhs82826iskx	aw4q48bn2x4nt	Local spokesman for the Taliban, Muslim Khan, told BBC on Saturday that three of the dead bodies found on Friday were members of their group, including the Taliban commander of Dulai, Rafullah.	Local spokesman of Taliban, Muslim Khan, told BBC on Saturday that three of the dead bodies found on Friday were also their members. The dead body of Taliban commander of Dulai, Rafullah was also included.	Local spokesman of Taliban, Muslim Khan, told BBC on Saturday that three dead bodies from those found on Friday were also their members in which the body of Taliban commander of Dulai, Rafullah was also included.	a3dd3acpmvdvca	On Saturday, the spokesperson for the local Taliban in Swat, Muslim Khan told BBC that among the bodies found on Friday, three belonged to his companions, among which the body of Dewli's Taliban commander Rafi'ullah was also included.	3	a24b73lnvag8ay	a4asgsrmq2sfn	a1wgq344wqriu5	On Saturday, the spokesperson for the local Taliban in Swat, Muslim Khan told BBC that among the bodies found on Friday, three belonged to his companions, among which the body of Dewli's Taliban commander Rafi'ullah was also included.	On Saturday, the spokesperson for the local Taliban in Swat, Muslim Khan told BBC that among the bodies found on Friday, three belonged to his companions, among which the body of Dewli's Taliban commander Rafi'ullah was also included.	On Saturday, the spokesperson for the local Taliban in Swat, Muslim Khan told BBC that among the bodies found on Friday, three belonged to his companions, among which the body of Dewli's Taliban commander Rafi'ullah was also included.	a143bvgouf83je	the spokesman of the local Taliban in Swat Muslim Khan told on Saturday that the dead bodies found on Friday included those of his fellows and also included the dead body of the Taliban commander in Deolai, Rafiullah.	3	a2blrglxnlm1uq	a230hf2okthmdz	awixls3wmymbf	the spokesman of the local Taliban in Swat Muslim Khan told us this Saturday that the dead bodies found last Friday included those of his fellows. It also included the dead body of the Taliban commander, Deolai Rafiullah	the spokesman of the local Taliban in Swat Muslim Khan told on Saturday that the dead bodies found on Friday included those of his fellows and also included the dead body of the Taliban commander in Deolai, Rafiullah.	The spokesman for the local Taliban in Swat, Muslim Khan, stated on Saturday that the dead bodies found on Friday included those of his tribe and also included the dead body of the Taliban commander in Deolai, Rafiullah.	a1aczgd5azz3r7	On Saturday the spokesman of Taliban told BBC in the local Taliban Swat Muslim Khan that three bodies of his colleagues were found on Friday which included that of the Taliban commander Rafi.	1	a1teauq6whvlxp	On Saturday, a spokesman from the Taliban told the BBC in the local Taliban Muslim Khan, that three of his colleagues bodies had been found on Friday. It included the body of the Taliban commander Rafi.
bbc_urd_20090104.0016__11	a1wyssw33m2fz2	It was said by Muslim Khan that Rafiullah was surrounded by security forces for the last one and a half month.	3	a3qu3km3iywhif	a3lhs82826iskx	aw4q48bn2x4nt	It was said by Muslim Khan that Rafullah was surrounded by security forces for the last month and a half.	It was said by Muslim Khan that Rafiullah was surrounded by security forces for the last month and a half.	It was said by Muslim Khan that Rafiullah was surrounded by security forces for the last month and a half.	a3dd3acpmvdvca	Muslim Khan said that Rafi'ullah was in the custody of the security forces for the last one and a half months.	3	a24b73lnvag8ay	a4asgsrmq2sfn	a1wgq344wqriu5	Muslim Khan said that Rafi'ullah was in the custody of the security forces for the last month and a half.	Muslim Khan said that Rafi'ullah was in the custody of the security forces for the last one and a half months.	Muslim Khan said that Rafi'ullah was in the custody of the security forces for the last one and a half months.	a143bvgouf83je	Muslim Khan said that Rafiullah was under custody of the security forces for the past one and half month.	3	a2blrglxnlm1uq	a230hf2okthmdz	awixls3wmymbf	Muslim Khan said that Rafiullah was under custody of the security forces for one and half month.	Muslim Khan said that Rafiullah was under custody of the security forces for the past one and half month.	Muslim Khan said that Rafiullah had been in custody of the security forces for the past one and half months.	a1aczgd5azz3r7	Muslim Khan said that Rafi was under the custody of the security forces for the last one and a half months.	1	a1teauq6whvlxp	Muslim Khan told that Rafi was in the custody of security forces for the last month and a half.
bbc_urd_20090104.0016__12	a1wyssw33m2fz2	They had said that when local Taliban kills some one, they first issue him a notice. On other side, activities in Mengora were of severe concern for the locals.	3	a3qu3km3iywhif	a3lhs82826iskx	aw4q48bn2x4nt	It is said that when the local Taliban kills someone they first issue him a notice. Activities in Mengora were very concerned for the locals.	They said that, when the local Taliban kills some one, they first issue him a notice. On other side, activities in Mengora were a severe concern for the locals.	They had said that when local Taliban kills someone, they first issue him a notice. On other side, activities in Mengora were of severe concern for the locals.	a3dd3acpmvdvca	He said that when the local Taliban kills anyone, first they send a notice to him, and on the other side a lot of confusion about such incidents occurring in Mengorah, is seen among the civilians.	3	a24b73lnvag8ay	a4asgsrmq2sfn	a1wgq344wqriu5	He said that when the local Taliban kills anyone, first they send a notice to him, and on the other side a lot of confusion about such incidents occurring in Mengorah, are seen among the civilians.	He said that when the local Taliban kills anyone, first they send a notice to him, and on the other side a lot of confusion about such incidents occurring in Mengorah, is seen among the civilians.	He said that when the local Taliban kills anyone, first they send a notice to him, and on the other side a lot of confusion about such incidents occurring in Mengorah, is seen among the civilians.	a143bvgouf83je	he had said that the local taliban send notice before killing any one. On the other hand common citizens are worried about these incidents in Mengora.	3	a2blrglxnlm1uq	a230hf2okthmdz	awixls3wmymbf	He had said that the local Taliban sent notices before killing anybody. On the other hand, the citizens of Mengora are worried about these incidents.	he had said that the local Taliban send notice before killing any one. On the other hand common citizens are worried about these incidents in Mengora.	He had said that the local taliban send notice before killing any one. On the other hand common citizens are worried about these incidents in Mengora.	a1aczgd5azz3r7	He said that when the local Taliban killed they first issued a notice on the other hand. This has put the common citizens in the Mingora area to anxiety.	1	a1teauq6whvlxp	He stated that when local Taliban kill, they first issue a notice. This has put common citizens of the Mingora area in a lot of anxiety.
bbc_urd_20090104.0016__13	a1wyssw33m2fz2	Locals say that there is a huge army of the security forces is placed in Mengora. But even after that there is an increase in the attacks on the locals.	3	a3qu3km3iywhif	a3lhs82826iskx	aw4q48bn2x4nt	Locals say that there is a huge army of security forces in place in Mengora, but even so there has still been an increase in attacks.	Locals said a huge security forces army is placed in Mengora. Even after that, there is an increase in the attacks on the locals.	Locals say that there is a huge army of security forces placed in Mengora. But even after that, there is an increase in the attacks on the locals.	a3dd3acpmvdvca	It is the statement of the local people, that heavy posting of security forces is found in Mengorah, but still, there is an increase on attacks on the civilians.	3	a24b73lnvag8ay	a4asgsrmq2sfn	a1wgq344wqriu5	It is the statement of the local people, that heavy posting of security forces are found in Mengorah, but still, there is an increase on attacks on the civilians.	It is the statement of the local people, that heavy posting of security forces is found in Mengorah, but still, there is an increase on attacks on the civilians.	It is the statement of the local people, that heavy posting of security forces is found in Mengorah, but still, there is an increase on attacks on the civilians.	a143bvgouf83je	according to the local people, a large number of security forces are deployed in Mengora but despite of this the attacks on the citizens are ever increasing.	3	a2blrglxnlm1uq	a230hf2okthmdz	awixls3wmymbf	according to the local people, a large number of security forces have been deployed in Mengora, but despite all these, attacks on the citizens are still increasing.	according to the local people, a large number of security forces are deployed in Mengora but despite of this the attacks on the citizens are still increasing.	According to the local people, a large number of security forces are deployed in Mengora but despite this the attacks on the citizens are increasing.	a1aczgd5azz3r7	The local people in Mingora said that a large contingent of security forces are deployed to control the attacks. But in spite of this, attack of citizens have increased.	1	a1teauq6whvlxp	The people of Mingora say that groups of security forces are there to help control the attacks but in spite of this, attacks on the citizens have increased.
bbc_urd_20090106.0030__1	a1wyssw33m2fz2	Tribute to Benazir by Bakhtawar in a song.	3	a3qu3km3iywhif	a3lhs82826iskx	aw4q48bn2x4nt	A song in tribute to Benazir, by Bakhtawar.	Tribute to Benazir by Bakhtawar in a song.	Tribute to Benazir by Bakhtawar in Song.	a3dd3acpmvdvca	Benazir honored in a song by Bukhtawar	3	a24b73lnvag8ay	a4asgsrmq2sfn	a1wgq344wqriu5	Benazir honored in a song by Bukhtawar	Benazir honored in a song by Bukhtawar	Benazir honored in a song by Bukhtawar	a143bvgouf83je	Musical tribute to Benazir from Bakhtawar.	3	a2blrglxnlm1uq	a230hf2okthmdz	awixls3wmymbf	A Tribute to Benazir from Bakhtawar.	Musical tribute for Benazir from Bakhtawar.	Musical tribute to Benazir from Bakhtawar.	a132zmwemnnusa	A musical tribute to Benazir by Bakhtawar	1	a1teauq6whvlxp	Bakhtawar has dedicated a musical tribute to Benazir.
bbc_urd_20090106.0030__2	a1wyssw33m2fz2	A rap song(a type of modern music)recorded in the voice of Bakhtawar has been posted on you tube also.	3	a3qu3km3iywhif	a3lhs82826iskx	aw4q48bn2x4nt	A rap song (a type of modern music) recorded by Bakhtawar has been posted on You Tube also.	A rap song(a type of modern music)recorded in the voice of Bakhtawar has been posted on Youtube too.	A rap song(a type of modern music)recorded in the voice of Bakhtawar has been posted on youtube also.	a3dd3acpmvdvca	A rap song (a type of new music), sung in the voice of Bukhtawar is now posted on YouTube.	3	a24b73lnvag8ay	a4asgsrmq2sfn	a1wgq344wqriu5	A rap song (a type of new music), sung in the voice of Bukhtawar is now posted on YouTube.	A rap song (a type of new music), sung in the voice of Bukhtawar is now posted on YouTube.	A rap song (a type of new music), sung in the voice of Bukhtawar is now posted on YouTube.	a143bvgouf83je	A rap song (a modern style of music) in Bakhtawar's voice has been posted on youtube as well.	3	a2blrglxnlm1uq	a230hf2okthmdz	awixls3wmymbf	A rap song (a modern style of music) in Bakhtawar's voice is posted on youtube.	A rap song (a modern style of music) in Bakhtawar's voice has been posted on YouTube as well.	A rap song (a modern style of music) in Bakhtawar's voice has been posted on youtube as well.	a132zmwemnnusa	A rap song (a modern music genre) recorded in Bakhtawar's voice is now posted on YouTube.	1	a1teauq6whvlxp	Bakhtawar has recorded a rap song in the modern music genre that is now posted on You Tube.
bbc_urd_20090106.0030__3	a1wyssw33m2fz2	In this video of 5 minutes, pictures and video clips of Benazir have been shown.	3	a3qu3km3iywhif	a3lhs82826iskx	aw4q48bn2x4nt	The five minute video included pictures and video clips of Benazir.	In this five minute video, pictures and video clips of Benazir are shown.	In this video of 5 minutes, pictures and video clips of Benazir have been shown.	a3dd3acpmvdvca	In this 5 minute song, photos and video clips of Benazir are shown.	3	a24b73lnvag8ay	a4asgsrmq2sfn	a1wgq344wqriu5	In this 5 minute song, photos and video clips of Benazir are shown.	In this 5 minute song, photos and video clips of Benazir are shown.	In this 5 minute song, photos and video clips of Benazir are shown.	a143bvgouf83je	This 5 minutes long song contains pictures and video clips of Benazir.	3	a2blrglxnlm1uq	a230hf2okthmdz	awixls3wmymbf	It is 5 minutes long song contains pictures and video- clips of Benazir.	This 5 minutes song contains pictures and video clips of Benazir.	The 5 minute long song contains pictures and video clips of Benazir.	a132zmwemnnusa	The song is of five minutes duration and portrays Benazir's life through pictures and clips.	1	a1teauq6whvlxp	The song is five minutes long and portrays Benazir's life in pictures and clips.
bbc_urd_20090106.0030__4	a1wyssw33m2fz2	18 years old Bakhtawar is a student of Edinburgh University.	3	a3qu3km3iywhif	a3lhs82826iskx	aw4q48bn2x4nt	18 year old Bakhtawar is a student of Edinburgh University.	18 years old Bakhtawar is a student of Edinburgh University.	18 year old Bakhtawar is a student of Edinburgh University.	a3dd3acpmvdvca	18 year old Bukhtawar is a student of Edinburgh University.	3	a24b73lnvag8ay	a4asgsrmq2sfn	a1wgq344wqriu5	18 year old Bukhtawar is a student of Edinburgh University.	18 year old Bukhtawar is a student of Edinburgh University.	18 year old Bukhtawar is a student of Edinburgh University.	a143bvgouf83je	Eighteen years old Bakhtawar is a student at the Edinburgh University.	3	a2blrglxnlm1uq	a230hf2okthmdz	awixls3wmymbf	Eighteen years old Bakhtawar is a student at the Edinburgh University.	Eighteen years old Bakhtawar, student at Edinburgh University.	Eighteen years old Bakhtawar is a student at the Edinburgh University.	a132zmwemnnusa	The eighteen years old singer is a student of Edinburgh University.	1	a1teauq6whvlxp	The singer is an eighteen year old student from Edinburgh University.
bbc_urd_20090106.0030__5	a3dd3acpmvdvca	She has a deep affection for poetry and singing.	3	ak5gmcdc8s35m	a6pp65x40mj00	acro40mclgrmc	She has a deep affection for poetry and singing.	She has a deep affection for poetry and singing.	She has a deep affection for poetry and singing.	ayowrg5s0py3f	He has a great Affection towards Peotry and singing.	3	a14wwg6nkbdwgp	a3hlgwwu2cxzyy	a1fxoxn23tdqwc	He has a great affection towards poetry and music.	He has a great Affection towards; Peotry and singing.	He has a great love of poetry and singing.	a143bvgouf83je	she has great interest in poetry and singing.	3	a2mrhza4l9w9cl	a1g9f1kosfkijh	a1e4smxrh1paux	Poetry and singing greatly interest her.	She has great interest in poetry and singing.	She has great interest in poetry and singing.	a132zmwemnnusa	She has a deep interest in singing and poetry.	1	a1rhjj60p0jwi3	She has a deep interest in singing and poetry.
bbc_urd_20090106.0030__6	a3dd3acpmvdvca	It is said that apparently she started singing pleasure rhymes upon the encouragement from his mother.	3	ak5gmcdc8s35m	a6pp65x40mj00	acro40mclgrmc	It is said that she apparently started singing pleasure rhymes after receiving encouragement from his mother.	It is said that she started singing pleasurable rhymes upon the encouragement from her mother.	It is said that she started singing rhymes, with encouragement from her mother.	ayowrg5s0py3f	said that, after the motivation from mother, he started singing peoms as a hobby	3	a14wwg6nkbdwgp	a3hlgwwu2cxzyy	a1fxoxn23tdqwc	He said that, because his mother motivated him, he started singing songs as a hobby	Said that, after the motivation from mother, he started singing peoms as a hobby.	Having a mother that motivated him, he said he began singing poems as a hobby.	a143bvgouf83je	it is said that apparently after the appreciation from her mother she had started singing songs as a hobby.	3	a2mrhza4l9w9cl	a1g9f1kosfkijh	a1e4smxrh1paux	Singing became a hobby for her after the encouragement she received from her mother.	It is said that apparently after the death of her mother she had started singing songs as a hobby.	It is said that, apparently after the appreciation from her mother, she had started singing songs as a hobby.	a132zmwemnnusa	It is believed that she started singing after being encouraged by her mother and that too only as a hobby.	1	a1rhjj60p0jwi3	It is believed that she started singing after being encouraged by her mother, and started doing so only as a hobby.
bbc_urd_20090106.0030__7	a3dd3acpmvdvca	Praising her mother, she said that 'She was intelligent and beautiful, she used to do everything in a certain way'.	3	ak5gmcdc8s35m	a6pp65x40mj00	acro40mclgrmc	Praising her mother, she said that "She was intelligent and beautiful and she used to do everything in a certain way."	Praising her mother, she said "She was intelligent and beautiful; she used to do everything in a certain way."	Praising her mother, she said that 'She was intelligent and beautiful, she used to do everything in a certain way'.	ayowrg5s0py3f	He complemented her mother by words, he said you was Beautiful and intelligent, and your work was there in a good way	3	a14wwg6nkbdwgp	a3hlgwwu2cxzyy	a1fxoxn23tdqwc	He complemented his mother with words, he said "You are beautiful and intelligent, and you were always there when I needed you."	He complemented her mother by words, he said "you was Beautiful and intelligent", and your work was there in a good way.	He complimented his mother by saying she was beautiful and intelligent and her work had a positive effect on his life.	a143bvgouf83je	while paying a tribute to her mother she has said that she was an intelligent and beautiful lady, she did every thing with style.	3	a2mrhza4l9w9cl	a1g9f1kosfkijh	a1e4smxrh1paux	Paying tribute to her mother, she said she was a beautiful and intelligent lady who did everything with style.	While paying a tribute to her mother she had said that she was an intelligent and beautiful lady, she did every thing with style.	While paying a tribute to her mother, she said that she was an intelligent and beautiful lady, she did everything with style.	a132zmwemnnusa	She paid tribute to her mother and said that she was both intelligent and beautiful and that she did everything in her own way.	1	a1rhjj60p0jwi3	She paid tribute to her mother, who she called both intelligent and beautiful, and described as always doing everything in her own way.
bbc_urd_20090106.0030__8	a3dd3acpmvdvca	Regarding the December 27th incident, she said that she was hit near the cheek by a bullet. She left us at the age of 54, leaving behind three children.	3	ak5gmcdc8s35m	a6pp65x40mj00	acro40mclgrmc	Regarding the December 27th incident, she said that she was hit near the cheek by a bullet. She left us at the age of 54, leaving behind three children.	Regarding the December 27th incident, she said that she was hit near the cheek by a bullet. She left us at the age of 54, leaving behind three children.	Regarding the December 27th incident, she was hit near the cheek by a bullet. She left us at the age of 54, leaving behind three children.	ayowrg5s0py3f	He said you was shot dead on 27th december at your fore head, at the age of 54, she left 3 children alone.	3	a14wwg6nkbdwgp	a3hlgwwu2cxzyy	a1fxoxn23tdqwc	He said she was shot in the forehead on December 27th at the age of 54, she was the mother of three.	He said you were shot dead on 27th december in your fore head, at the age of 54, She left 3 children alone.	He stated that on December 27 at the age of 54 she was killed from gunshot wounds to the head, leaving three children motherless.	a143bvgouf83je	regarding the 27th December incident she said that she the bullet was fired at her temple, she left us at the age of 54 and left three children amongst residuals.	3	a2mrhza4l9w9cl	a1g9f1kosfkijh	a1e4smxrh1paux	On December 27th her mother was shot in the temple and died at the age of 54 leaving behind three children.	Regarding the 27th of December incident, she said "She was killed by the bullet that was fired at her temple. She left us at the age of 54 and left three children amongst residuals."	Regarding the 27th December incident, she said that, the bullet was fired at her mother's temple and she left us at the age of 54,leaving three children behind.	a132zmwemnnusa	Talking about the incident of 27th December she told that her mother was shot on the temple. She died at an age of 54 and left behind 3 children.	1	a1rhjj60p0jwi3	Talking about the incident of December 27th, she said that her mother was shot at the temple. She died at the age of 54 and left 3 children behind.
bbc_urd_20090106.0030__9	a3dd3acpmvdvca	The whole nation is desperate without her. She is present in all their hearts.	3	ak5gmcdc8s35m	a6pp65x40mj00	acro40mclgrmc	The whole nation is desperate without her. She is present in all of their hearts.	The whole nation is desperate without her; she is present in all of their hearts.	The whole nation is desperate without her. She is present in all of their hearts.	ayowrg5s0py3f	the people are alone with out, and you are in the heart beat of every one	3	a14wwg6nkbdwgp	a3hlgwwu2cxzyy	a1fxoxn23tdqwc	The people are lost without you, because you are in everyone's heart.	The people are alone without you, and you are in the heart beat of every one.	Without her the people feel very alone and carry her in their heart.	a143bvgouf83je	the whole nation is hopeless without her and she is still in everyone's heart.	3	a2mrhza4l9w9cl	a1g9f1kosfkijh	a1e4smxrh1paux	The whole nation misses her and she is still in everyone's heart.	"The whole nation is hopeless without her and she is still in everyone's heart."	The whole nation is hopeless without her and she is still in everyone's heart.	a132zmwemnnusa	The whole nation is seeking its direction without her and she is present in everyone's heart.	1	a1rhjj60p0jwi3	The whole nation is seeking direction without her, and she is present in everyone's heart.
